,Predicted
5774,0.0003374898
5775,0.13241842
5776,0.56248033
5777,0.011159228
5778,9.558398e-05
5779,0.010113259
5780,0.0015428532
5781,0.28134796
5782,0.793352
5783,0.07295148
5784,0.0007322062
5785,0.16003768
5786,0.047520302
5787,0.0184301
5788,0.015473112
5789,0.8350568
5790,0.91059005
5791,0.684871
5792,0.43293056
5793,0.78735554
5794,0.015298443
5795,0.21055245
5796,0.0009618338
5797,0.0011363466
5798,0.9782996
5799,0.026679758
5800,0.99434793
5801,0.06980468
5802,0.6414429
5803,0.49178815
5804,0.39334667
5805,0.0033003793
5806,0.16764557
5807,0.875782
5808,0.7945249
5809,0.2349792
5810,0.034545906
5811,0.8930217
5812,0.13570368
5813,0.96061057
5814,0.00019801268
5815,0.009467924
5816,0.04160041
5817,0.11834043
5818,0.20951927
5819,0.27719676
5820,0.90203035
5821,7.4859316e-05
5822,0.6463915
5823,0.04832004
5824,0.004364572
5825,0.025729543
5826,0.48286587
5827,0.7539029
5828,0.105048224
5829,0.6935347
5830,0.14345343
5831,0.0018739306
5832,0.0006051853
5833,0.6762948
5834,0.70233566
5835,0.12716408
5836,0.5738663
5837,0.15956834
5838,0.05696575
5839,0.057115138
5840,0.9907715
5841,0.9146398
5842,0.0023822337
5843,0.8396813
5844,0.0497016
5845,0.66732085
5846,0.004737961
5847,0.6723596
5848,0.03535379
5849,0.0030482856
5850,0.1010149
5851,6.356939e-05
5852,0.6688627
5853,0.00055488996
5854,0.599282
5855,0.77678096
5856,0.8741786
5857,0.48700815
5858,0.28167772
5859,0.0010557568
5860,0.5499027
5861,0.07028655
5862,0.014586868
5863,0.31656045
5864,0.0030671249
5865,0.5261037
5866,0.044633057
5867,0.3343423
5868,0.9148504
5869,0.2586879
5870,0.0067536905
5871,2.1215832e-05
5872,0.00014043228
5873,0.6918489
5874,0.4645676
5875,0.9567954
5876,0.07038903
5877,0.079825595
5878,0.014998781
5879,0.01520023
5880,0.99568003
5881,0.45766848
5882,0.010773918
5883,0.043713577
5884,0.46697846
5885,0.13699356
5886,0.03745518
5887,0.5610949
5888,0.055695742
5889,0.4077688
5890,0.08921193
5891,0.11164334
5892,0.08082038
5893,0.8664309
5894,4.447572e-05
5895,0.93873835
5896,0.6905325
5897,0.010402777
5898,0.031771615
5899,0.87477845
5900,0.003574397
5901,0.008786814
5902,0.7433517
5903,0.29395932
5904,0.7921141
5905,0.5202123
5906,0.7213527
5907,0.43951106
5908,0.0078518465
5909,0.365785
5910,0.9878585
5911,0.7879467
5912,0.45453843
5913,0.0032775986
5914,0.9579274
5915,0.84699315
5916,0.000304354
5917,0.011844971
5918,0.08347547
5919,0.0003643572
5920,0.0026923562
5921,0.0009982898
5922,0.02366583
5923,0.042645644
5924,0.44753474
5925,0.09217803
5926,0.96019125
5927,0.120083585
5928,3.9911774e-05
5929,0.007700725
5930,0.82428676
5931,0.13866852
5932,0.00074901804
5933,0.84767836
5934,0.012472746
5935,0.61794204
5936,0.8465061
5937,0.048452776
5938,0.0017449551
5939,0.021178514
5940,0.19213638
5941,0.060135644
5942,0.4889462
5943,0.78705704
5944,0.5781881
5945,0.25339282
5946,0.07626357
5947,0.21699305
5948,0.23300073
5949,0.9612857
5950,0.085084245
5951,0.36495999
5952,0.7750825
5953,0.19063404
5954,0.7359061
5955,0.19543722
5956,0.119492486
5957,0.18484506
5958,0.5295394
5959,0.0024040989
5960,0.22606616
5961,0.11361601
5962,0.37474272
5963,0.044990294
5964,0.45193538
5965,0.6253877
5966,0.035397243
5967,2.7682076e-05
5968,0.03168417
5969,0.051261317
5970,0.123674415
5971,0.009444372
5972,0.019762222
5973,0.0061049787
5974,0.9907447
5975,0.94008934
5976,1.6487272e-06
5977,0.009961065
5978,0.66270745
5979,0.110588014
5980,0.9901128
5981,0.39533502
5982,0.019383634
5983,0.45935693
5984,0.019823834
5985,0.4714358
5986,0.0036599364
5987,0.00044866055
5988,0.14665695
5989,0.009829594
5990,0.06989086
5991,0.14872372
5992,0.031672172
5993,0.009584511
5994,0.39342287
5995,0.00030320627
5996,0.09528904
5997,0.5371052
5998,0.08582802
5999,0.8033965
6000,0.43496126
6001,0.98007405
6002,0.8910761
6003,0.83424044
6004,3.7974328e-06
6005,0.15707305
6006,0.0020975198
6007,0.6176564
6008,0.55158424
6009,0.28047508
6010,0.5871631
6011,0.08638978
6012,0.024502125
6013,0.0025130983
6014,0.8228488
6015,0.9918688
6016,0.6273292
6017,0.68868077
6018,0.99241495
6019,6.397766e-05
6020,0.93903846
6021,0.95066154
6022,0.964505
6023,0.9213582
6024,0.8914776
6025,0.987457
6026,0.40908623
6027,0.28100246
6028,0.09218723
6029,0.04423221
6030,0.11282054
6031,0.8172778
6032,0.3222559
6033,0.0004719357
6034,0.9183324
6035,0.43949422
6036,0.3390896
6037,0.5144417
6038,0.0001495547
6039,0.09126109
6040,0.11323955
6041,0.65185416
6042,0.68920267
6043,0.00019953719
6044,0.82807606
6045,0.780266
6046,0.47488755
6047,0.82619965
6048,0.5565665
6049,0.31603128
6050,0.12454373
6051,0.6029603
6052,0.9793208
6053,0.000897499
6054,0.49705568
6055,0.26949757
6056,0.05193449
6057,0.30762225
6058,0.029592738
6059,0.84617156
6060,0.011003628
6061,0.0013575515
6062,0.0048043206
6063,0.15854242
6064,0.13610148
6065,0.23638268
6066,0.35077822
6067,0.15064733
6068,0.58000165
6069,0.23926191
6070,0.5352281
6071,0.3617453
6072,0.11097647
6073,0.0017926771
6074,0.92787063
6075,0.13857016
6076,0.00072461634
6077,0.0025421572
6078,0.5135248
6079,0.26398307
6080,0.58767986
6081,0.78253996
6082,0.7743777
6083,0.00036504382
6084,0.36497217
6085,0.09745261
6086,0.7993671
6087,0.00033192718
6088,0.0018339015
6089,0.2723947
6090,0.0058686067
6091,0.036561225
6092,0.97824985
6093,0.94153595
6094,0.95489675
6095,0.10926008
6096,0.3802712
6097,0.030442521
6098,0.9987316
6099,0.66585624
6100,0.69282037
6101,0.0083089825
6102,0.02054895
6103,0.9183399
6104,0.006692233
6105,0.80190146
6106,0.24764368
6107,0.011467356
6108,0.9468382
6109,0.036114622
6110,0.0020353892
6111,0.16952135
6112,0.4331445
6113,0.9886433
6114,0.85061395
6115,0.06943204
6116,0.14072351
6117,0.8132075
6118,5.9446495e-05
6119,0.30686325
6120,0.085700296
6121,0.004028403
6122,0.7464162
6123,0.1744248
6124,0.004645394
6125,0.0050103553
6126,0.43727174
6127,0.08697455
6128,0.0005617407
6129,0.024662685
6130,0.78761137
6131,0.00087321317
6132,1.0129671e-05
6133,0.9134445
6134,0.71711373
6135,0.20525572
6136,0.43232626
6137,0.9307561
6138,0.2702654
6139,0.22250228
6140,0.29035497
6141,0.019224713
6142,0.067242205
6143,0.00048354678
6144,0.10860034
6145,0.06986255
6146,0.9725515
6147,0.6316269
6148,0.012527528
6149,1.4026617e-07
6150,0.5392356
6151,0.9871105
6152,0.093518786
6153,0.8124879
6154,0.09859966
6155,0.010036185
6156,0.9735036
6157,0.0011916299
6158,0.086539514
6159,0.022535358
6160,0.49297848
6161,0.8037885
6162,0.18446343
6163,0.6531922
6164,0.020158853
6165,0.4772734
6166,0.002418309
6167,0.00045192646
6168,0.015830662
6169,0.08294798
6170,0.010297506
6171,0.5444704
6172,0.13179418
6173,0.0067335367
6174,0.006403814
6175,0.49569425
6176,0.002070426
6177,0.01060278
6178,0.18226543
6179,0.13574034
6180,0.020666389
6181,0.0029343339
6182,0.9166583
6183,0.07082332
6184,0.72674525
6185,0.18175726
6186,0.016620036
6187,0.21453282
6188,0.011811374
6189,0.87236977
6190,0.0009210076
6191,0.41989255
6192,0.0027905067
6193,0.6766819
6194,0.045995325
6195,0.0626312
6196,0.0006668387
6197,0.61968213
6198,0.009999142
6199,0.34540376
6200,0.23812072
6201,0.23140626
6202,0.07544777
6203,0.4345382
6204,0.99037856
6205,0.17196456
6206,0.016153194
6207,0.13637456
6208,0.027115796
6209,0.02351816
6210,0.22552016
6211,0.0070874384
6212,4.396078e-05
6213,0.9909854
6214,0.26131338
6215,0.008357727
6216,0.77212125
6217,0.0011440336
6218,0.69542897
6219,0.18347761
6220,0.6237394
6221,0.96294564
6222,0.07128673
6223,0.20517325
6224,0.4211405
6225,0.8336752
6226,0.69444305
6227,0.8043143
6228,0.6169375
6229,0.27051634
6230,0.97973996
6231,3.709802e-06
6232,0.8409728
6233,0.19868281
6234,0.88129234
6235,0.7114123
6236,0.16625246
6237,0.3365071
6238,0.5072589
6239,0.75552523
6240,0.25403434
6241,0.0069084233
6242,0.003795772
6243,0.00040370924
6244,0.9398848
6245,2.4662548e-05
6246,0.00036105316
6247,0.87666667
6248,0.0015938308
6249,0.0003584513
6250,0.014356956
6251,0.02711845
6252,0.34625402
6253,0.052093696
6254,0.05734367
6255,0.29065093
6256,0.0019971267
6257,0.59820396
6258,0.0030110138
6259,0.59142244
6260,0.92192775
6261,0.10731026
6262,0.9852177
6263,0.029176965
6264,0.7164241
6265,0.0040162145
6266,0.15885726
6267,0.1394291
6268,0.5052585
6269,0.6992726
6270,0.88768137
6271,0.15571567
6272,0.38060504
6273,0.14705512
6274,0.0024621433
6275,0.007364531
6276,0.008521872
6277,0.9518174
6278,0.9775426
6279,3.775741e-06
6280,0.9148054
6281,0.03568534
6282,0.0041568107
6283,0.021629116
6284,0.29702875
6285,0.9662881
6286,0.98366106
6287,0.006563286
6288,0.62352955
6289,0.7149974
6290,0.30747896
6291,0.95579976
6292,0.2588665
6293,0.01747674
6294,0.30723748
6295,0.89131653
6296,0.14536504
6297,0.082457714
6298,0.740878
6299,0.0013256491
6300,0.54258907
6301,0.004586471
6302,0.64475906
6303,0.42004195
6304,0.10900827
6305,0.057199128
6306,0.05487453
6307,0.9860579
6308,0.023568582
6309,0.9522089
6310,0.9886791
6311,0.7872411
6312,0.01918384
6313,0.004388981
6314,0.022998057
6315,0.0029345807
6316,0.0006177911
6317,0.0026399773
6318,0.37408167
6319,0.005477882
6320,0.84675443
6321,0.7016398
6322,0.0005416828
6323,0.89441335
6324,0.32874614
6325,0.33346853
6326,0.082919754
6327,0.03539246
6328,0.29120392
6329,0.8455353
6330,0.041927684
6331,0.08492462
6332,0.7245451
6333,0.9074772
6334,0.93199855
6335,0.00027679658
6336,0.7027815
6337,0.43185654
6338,0.97369415
6339,0.8388918
6340,0.83387786
6341,0.37079516
6342,0.13685179
6343,0.28460118
6344,0.34635013
6345,0.08356647
6346,0.991704
6347,3.0190771e-05
6348,0.0027129818
6349,0.00022752248
6350,0.015303654
6351,0.497638
6352,0.31266224
6353,1.3486495e-05
6354,0.847909
6355,0.0009920311
6356,0.49412885
6357,0.00010824
6358,0.55477273
6359,0.9873872
6360,0.073184304
6361,0.38441885
6362,0.012922158
6363,0.6212767
6364,0.001648996
6365,0.0042420076
6366,0.4487732
6367,0.5496077
6368,0.8627801
6369,0.010173507
6370,0.0003446801
6371,0.04331865
6372,0.00050322135
6373,0.37179852
6374,0.08862815
6375,0.98193705
6376,0.006492667
6377,0.19112948
6378,0.93282545
6379,0.41154075
6380,0.0027515767
6381,0.034188487
6382,0.10686574
6383,0.27352136
6384,0.70242393
6385,0.086802095
6386,0.1599478
6387,0.0016202269
6388,0.014651224
6389,0.087135136
6390,0.0038973342
6391,2.9638662e-05
6392,0.8692584
6393,0.3999379
6394,0.00011541681
6395,0.38753963
6396,0.009945385
6397,0.60620767
6398,0.19809635
6399,0.64452827
6400,0.1436167
6401,0.24140522
6402,0.675995
6403,0.53086084
6404,0.9467171
6405,0.00020284651
6406,0.42165413
6407,0.65590346
6408,0.723352
6409,0.014971363
6410,0.8198314
6411,0.00510682
6412,0.82876337
6413,0.0017172495
6414,0.6841056
6415,0.000258331
6416,0.13852741
6417,0.9165491
6418,0.00077139505
6419,0.8196821
6420,0.15249836
6421,0.71430206
6422,0.00042868583
6423,5.023649e-05
6424,0.015589493
6425,0.015522363
6426,0.33133772
6427,0.078461096
6428,0.009944552
6429,0.47518477
6430,0.4904973
6431,0.61577094
6432,0.0015148858
6433,0.5394875
6434,0.0069295364
6435,0.9363408
6436,0.0043281233
6437,0.0012627133
6438,0.93145144
6439,0.27021888
6440,0.33263278
6441,0.7123032
6442,0.046226002
6443,0.51882035
6444,0.0071593793
6445,0.7771922
6446,0.40297222
6447,0.7938133
6448,0.00029925365
6449,0.14944233
6450,0.8634078
6451,0.77058685
6452,0.9919306
6453,0.0003654136
6454,0.10233921
6455,0.9924998
6456,0.0017636741
6457,0.0014402505
6458,0.0013681334
6459,0.027496945
6460,0.010932997
6461,0.09406864
6462,0.5755584
6463,0.782716
6464,0.916482
6465,0.023837876
6466,0.8398222
6467,0.05036401
6468,0.3203414
6469,0.8433223
6470,0.1013399
6471,0.044356983
6472,2.7557166e-05
6473,0.1575692
6474,0.032271244
6475,0.83647454
6476,0.018164722
6477,0.25717148
6478,0.5497233
6479,0.0043581603
6480,0.024482748
6481,0.01151312
6482,0.66359836
6483,0.013404807
6484,0.09948839
6485,0.5676681
6486,0.88654643
6487,0.90969527
6488,0.60354435
6489,0.042866237
6490,0.93219626
6491,0.8915409
6492,0.3726733
6493,0.22342995
6494,0.59294784
6495,0.00049527735
6496,0.15905063
6497,0.0040582856
6498,0.6488501
6499,0.022498112
6500,0.02248737
6501,0.3958175
6502,0.02591527
6503,0.00018241326
6504,0.008072471
6505,0.473208
6506,0.38374323
6507,0.77967453
6508,0.0016436022
6509,0.98756075
6510,0.0048692776
6511,0.005605217
6512,0.17516665
6513,0.7598771
6514,0.2658569
6515,0.0025796937
6516,0.23390444
6517,0.89102507
6518,0.0015375963
6519,0.662753
6520,0.0023299884
6521,0.95764005
6522,0.53932214
6523,0.64025366
6524,0.730095
6525,0.83041304
6526,0.5263867
6527,0.0015655255
6528,0.03853111
6529,0.032870688
6530,0.0065290853
6531,0.055144303
6532,0.85471094
6533,0.8125032
6534,0.039592188
6535,0.00035320834
6536,0.20262465
6537,0.000688471
6538,0.99106693
6539,0.03812756
6540,0.042395104
6541,0.956816
6542,0.1490107
6543,0.8931494
6544,0.00022269618
6545,0.059171617
6546,0.08800131
6547,0.27505758
6548,0.24654853
6549,0.10221354
6550,0.92229164
6551,0.19539984
6552,0.17465323
6553,0.10626836
6554,0.044237487
6555,2.269802e-05
6556,0.8478006
6557,0.011040948
6558,0.9872921
6559,0.22550237
6560,0.33519953
6561,0.19349651
6562,0.001842649
6563,0.19930936
6564,0.8861063
6565,0.8369107
6566,0.7333634
6567,0.20107388
6568,0.008667378
6569,0.653192
6570,0.812199
6571,0.47009015
6572,0.00834501
6573,0.63753045
6574,0.8867577
6575,0.5339638
6576,0.12893474
6577,0.03431657
6578,0.022751233
6579,0.87194264
6580,0.99540645
6581,0.46218872
6582,0.017420413
6583,0.9513561
6584,0.00083556306
6585,0.012096409
6586,0.057610013
6587,0.5220713
6588,0.0017052684
6589,0.005118794
6590,0.73428595
6591,0.25484365
6592,0.048437074
6593,0.0016584725
6594,0.10995698
6595,0.83849734
6596,0.016643016
6597,0.054306544
6598,0.026588332
6599,0.69702613
6600,0.07381913
6601,0.0016782663
6602,0.35231063
6603,0.08128478
6604,0.0034502249
6605,0.035515986
6606,0.62244904
6607,0.0006969147
6608,0.88141537
6609,0.99801743
6610,0.0001427757
6611,0.016979363
6612,0.7587071
6613,0.05214209
6614,4.1582925e-06
6615,0.0066441707
6616,0.00011185114
6617,0.002411609
6618,0.023540892
6619,0.0009646452
6620,0.008113926
6621,0.0016187038
6622,0.00857425
6623,0.43961018
6624,0.36282733
6625,0.0030407524
6626,0.06312619
6627,0.20291121
6628,0.389531
6629,0.92022246
6630,0.0014039092
6631,0.60401964
6632,0.6961317
6633,0.5026348
6634,0.950868
6635,0.04305345
6636,0.08175296
6637,0.033060603
6638,0.0001554245
6639,0.6862803
6640,0.14670965
6641,0.002932766
6642,0.52305615
6643,0.8507627
6644,0.6501666
6645,0.9961316
6646,0.0026223608
6647,0.6342526
6648,0.1684384
6649,0.02982674
6650,0.89030254
6651,0.004683721
6652,0.2237396
6653,0.6876351
6654,0.0021741048
6655,0.45030943
6656,0.123502806
6657,0.0012296357
6658,0.05427433
6659,0.0015295133
6660,0.0030476893
6661,0.001287136
6662,0.022505257
6663,0.89202577
6664,0.0056435
6665,0.6839333
6666,0.36065158
6667,0.9901763
6668,0.3512293
6669,0.9986563
6670,0.10818813
6671,0.59388804
6672,0.7408739
6673,0.989806
6674,0.0023750765
6675,0.05472691
6676,0.20923138
6677,0.3930375
6678,0.7419965
6679,2.0111924e-05
6680,0.04325566
6681,0.0007081109
6682,0.0002021883
6683,0.38689995
6684,0.0116444025
6685,0.75291944
6686,0.9183361
6687,0.9634485
6688,0.00041184732
6689,0.0044320603
6690,0.0006787392
6691,0.8938282
6692,0.6714312
6693,0.0061339787
6694,0.97866744
6695,0.5273338
6696,0.093726255
6697,0.01184396
6698,0.31622437
6699,0.92166793
6700,0.10126617
6701,0.3431304
6702,0.01772919
6703,0.08570871
6704,0.9253994
6705,0.4075808
6706,0.38519555
6707,0.9279512
6708,0.7259797
6709,0.52034646
6710,0.74949455
6711,0.06559956
6712,0.20279737
6713,0.7858557
6714,0.0010760169
6715,0.31083626
6716,0.6478929
6717,0.0006555958
6718,0.17272957
6719,0.00015347046
6720,0.17499748
6721,4.7612525e-06
6722,0.50817966
6723,0.10660876
6724,0.5143295
6725,0.02930272
6726,0.0013700619
6727,0.0002627053
6728,0.8558509
6729,6.725527e-05
6730,0.9977721
6731,0.7193878
6732,0.41985172
6733,0.048979566
6734,0.0029411472
6735,0.21690622
6736,0.864793
6737,0.59321535
6738,0.16681369
6739,0.7151748
6740,0.2083743
6741,0.54966176
6742,0.00010622836
6743,0.98121566
6744,6.517149e-05
6745,0.65503323
6746,0.65411663
6747,0.20956054
6748,0.0025037136
6749,0.9221306
6750,0.14005946
6751,0.6434564
6752,0.009080532
6753,0.13083042
6754,0.0056536878
6755,0.0153925195
6756,0.00010895124
6757,0.7696696
6758,0.002382161
6759,0.39035067
6760,0.029248545
6761,0.46759862
6762,0.45023727
6763,0.9478537
6764,0.03207123
6765,0.8401305
6766,4.227898e-06
6767,0.0048959516
6768,0.26196164
6769,0.7715172
6770,0.003792063
6771,0.7761502
6772,0.13578472
6773,0.74408144
6774,0.7120478
6775,0.07854324
6776,0.016918357
6777,0.00021291334
6778,0.2730031
6779,0.7629634
6780,0.3093669
6781,0.7769864
6782,0.07144853
6783,0.0001045449
6784,0.70808184
6785,0.007500902
6786,0.0001674988
6787,0.72140217
6788,0.0701851
6789,0.021876324
6790,0.00039372835
6791,0.028826196
6792,0.13445197
6793,0.2454479
6794,0.93335897
6795,0.009531312
6796,0.9949462
6797,0.00093873945
6798,0.00011216642
6799,0.93462217
6800,0.54299986
6801,0.78369147
6802,0.81042993
6803,0.990788
6804,0.96741974
6805,0.71823895
6806,0.069900855
6807,0.845794
6808,0.97512215
6809,0.0048783673
6810,0.59858036
6811,0.06953667
6812,0.18229067
6813,0.6119467
6814,0.0013335511
6815,0.9697156
6816,0.019739415
6817,0.97481596
6818,2.9966905e-09
6819,0.67362714
6820,0.9534434
6821,0.9919211
6822,0.3222449
6823,0.19235338
6824,0.6037118
6825,0.008530041
6826,0.7988259
6827,0.0043331604
6828,0.99028623
6829,0.98682344
6830,0.009046939
6831,0.23323183
6832,0.9936827
6833,0.11759357
6834,0.6772505
6835,0.87153876
6836,0.00023329681
6837,0.47979036
6838,0.98914546
6839,3.7528756e-05
6840,0.18111724
6841,0.58560026
6842,0.43295592
6843,0.05636368
6844,0.8702036
6845,0.18200955
6846,0.007309109
6847,5.0362826e-07
6848,0.9280405
6849,0.0005260174
6850,0.21738823
6851,0.003673679
6852,0.07095681
6853,0.99442244
6854,0.089932695
6855,0.42270717
6856,0.8706616
6857,0.37087613
6858,0.05613376
6859,0.68620664
6860,0.012114635
6861,0.8100743
6862,0.8400893
6863,0.034129865
6864,0.041314278
6865,0.036567725
6866,0.62206525
6867,0.18339564
6868,0.18029086
6869,0.025785485
6870,0.47221774
6871,0.06548812
6872,0.5301557
6873,0.00049793546
6874,0.71588534
6875,0.99192286
6876,0.030847784
6877,0.6745027
6878,0.8009055
6879,0.00017318499
6880,0.08580627
6881,0.010764575
6882,0.0037619167
6883,0.6080411
6884,0.2689512
6885,0.12675935
6886,0.12009668
6887,0.8813389
6888,0.9396254
6889,0.86417925
6890,0.0034785303
6891,0.9901522
6892,0.05301966
6893,0.9224226
6894,0.11962587
6895,0.09658288
6896,0.832428
6897,0.15631801
6898,0.15867826
6899,0.8536769
6900,0.866549
6901,0.53770554
6902,0.010126997
6903,0.2531004
6904,0.84540415
6905,0.044252496
6906,0.30385637
6907,0.14805242
6908,0.7001739
6909,0.6155273
6910,0.08299005
6911,0.014270788
6912,0.831885
6913,0.61151296
6914,0.6118873
6915,0.9340485
6916,0.0022491715
6917,0.018171314
6918,0.9881445
6919,6.5202315e-05
6920,0.11134867
6921,0.22009945
6922,0.011102782
6923,0.16085152
6924,0.0060523143
6925,0.08748995
6926,0.00044826226
6927,0.7330665
6928,0.053730983
6929,0.18481734
6930,0.97333354
6931,0.38016337
6932,0.044614736
6933,0.02482385
6934,0.23034361
6935,0.056360703
6936,0.41542014
6937,0.0049211397
6938,0.0017751141
6939,0.48543167
6940,0.0741952
6941,0.11352452
6942,0.98825276
6943,0.04534353
6944,0.6600312
6945,0.23343214
6946,0.8235043
6947,0.652555
6948,0.93096435
6949,0.4435118
6950,0.06377889
6951,0.64346963
6952,0.010610485
6953,0.6352722
6954,0.57153904
6955,0.2666953
6956,0.07933368
6957,0.037613846
6958,0.07015231
6959,0.4532897
6960,0.019420657
6961,0.0006673933
6962,0.006230985
6963,0.0782628
6964,0.035672307
6965,0.14460006
6966,0.03549189
6967,0.027998691
6968,0.00095380377
6969,0.45409292
6970,0.7972444
6971,0.42108092
6972,0.008035543
6973,0.037612665
6974,0.003543758
6975,0.59775704
6976,0.0042170663
6977,0.0047255824
6978,0.29925507
6979,0.18396121
6980,0.0041207094
6981,0.23006332
6982,0.97556365
6983,0.45512667
6984,7.896315e-05
6985,0.04439335
6986,0.008071879
6987,0.0009681534
6988,0.66792965
6989,0.1260834
6990,0.22105101
6991,0.0150596425
6992,0.12522808
6993,0.42089295
6994,0.75430965
6995,0.96839494
6996,0.01577947
6997,0.6313736
6998,0.9082179
6999,0.0070039267
7000,0.003386724
7001,0.037867922
7002,0.022743836
7003,0.0003468155
7004,9.5077885e-05
7005,0.9432702
7006,0.42046842
7007,0.19825938
7008,0.12640557
7009,0.07962273
7010,0.023021955
7011,0.16435377
7012,0.10524492
7013,0.86576
7014,0.0028914083
7015,0.13979259
7016,0.00608172
7017,0.018466609
7018,0.06610242
7019,0.56283224
7020,0.0013881138
7021,0.046976194
7022,0.016185913
7023,0.22850385
7024,0.0041595944
7025,0.0026824607
7026,0.0010532164
7027,0.6494179
7028,0.99597025
7029,0.92133224
7030,0.7500699
7031,0.11102351
7032,0.8873364
7033,0.11607103
7034,0.29724383
7035,0.016075965
7036,0.0005063779
7037,0.80144626
7038,0.13360354
7039,0.008542749
7040,0.012805191
7041,0.011964908
7042,0.6508969
7043,0.9949242
7044,0.4938291
7045,0.011480434
7046,0.6048304
7047,0.041339826
7048,0.1487815
7049,0.079642884
7050,0.9302839
7051,0.0041160895
7052,0.6982055
7053,0.012492838
7054,0.041234247
7055,0.025068069
7056,0.5951262
7057,0.28039724
7058,0.24418597
7059,0.0343528
7060,0.038954392
7061,0.3851654
7062,0.40857324
7063,0.008312583
7064,0.81918824
7065,0.40586376
7066,0.6428331
7067,0.0061600828
7068,0.15993224
7069,0.0021685665
7070,0.98342466
7071,0.9227346
7072,0.5248818
7073,0.7232803
7074,0.97529393
7075,0.5634061
7076,0.0018277377
7077,0.0808633
7078,0.633882
7079,0.69737864
7080,0.015909452
7081,0.043763887
7082,0.44696432
7083,0.6934728
7084,0.58164644
7085,0.81249714
7086,0.05820518
7087,0.71825844
7088,0.0015406514
7089,0.0029220302
7090,0.29885727
7091,0.34450963
7092,0.73754823
7093,0.0012340308
7094,0.040538404
7095,0.015631666
7096,0.225063
7097,0.00013664625
7098,0.87678707
7099,0.12645261
7100,0.8523227
7101,0.1134122
7102,0.0063466765
7103,0.6906203
7104,0.5532637
7105,0.78327507
7106,0.73358095
7107,0.031991802
7108,0.16471222
7109,0.44653463
7110,0.14443865
7111,0.16580749
7112,0.9531366
7113,0.014292528
7114,0.0045200414
7115,0.64654875
7116,0.103177205
7117,0.08819811
7118,0.010893129
7119,0.022210192
7120,0.19520915
7121,0.87593824
7122,0.0003650584
7123,0.011359034
7124,0.057685763
7125,0.001476974
7126,0.6837753
7127,0.8274604
7128,0.9848304
7129,0.00043869944
7130,0.92993367
7131,0.016912716
7132,0.0031489455
7133,0.9914522
7134,0.056451995
7135,0.20022528
7136,0.64776033
7137,0.015847808
7138,0.0004944303
7139,0.9066633
7140,0.98054457
7141,0.31510794
7142,0.028456043
7143,4.915698e-05
7144,0.58439916
7145,0.036003802
7146,0.08484073
7147,0.0040517254
7148,0.0004150317
7149,0.19247092
7150,0.5665933
7151,3.669052e-05
7152,0.11883626
7153,0.84919655
7154,0.019096293
7155,0.0152533725
7156,0.0018553187
7157,0.00909918
7158,0.97496855
7159,0.0062818816
7160,0.7317602
7161,0.0833406
7162,0.06125785
7163,0.0043775896
7164,0.12478139
7165,0.00012711718
7166,0.25396827
7167,0.060034502
7168,0.00076593563
7169,0.005363916
7170,0.01384451
7171,0.036288954
7172,0.9298725
7173,0.17543462
7174,0.016533524
7175,0.10233761
7176,0.9752364
7177,0.06552688
7178,0.96643484
7179,0.33550945
7180,0.94832516
7181,0.8533139
7182,0.3348596
7183,0.23659925
7184,0.9521855
7185,0.23006067
7186,0.0055015665
7187,0.3928997
7188,0.513891
7189,0.5973028
7190,0.18131179
7191,0.12759772
7192,0.91331375
7193,0.016807914
7194,0.15460314
7195,0.1558567
7196,0.92307395
7197,0.60091424
7198,0.9185133
7199,0.07512543
7200,0.048411626
7201,0.8900321
7202,0.20542543
7203,0.6545544
7204,0.69647765
7205,0.4994007
7206,0.9703711
7207,0.7388936
7208,0.01459312
7209,0.33148336
7210,0.0022897911
7211,0.01301831
7212,0.7294869
7213,0.025769314
7214,0.5973968
7215,0.003328239
7216,0.8014167
7217,0.2549116
7218,0.017288035
7219,0.6232289
7220,0.9267372
7221,4.1648536e-07
7222,0.005996137
7223,0.9755842
7224,0.055484544
7225,0.2684066
7226,0.44206533
7227,0.26344922
7228,0.892714
7229,1.4814326e-06
7230,0.6813672
7231,0.19484974
7232,0.9185413
7233,0.009476615
7234,0.06909385
7235,0.13018999
7236,0.009517484
7237,0.00285493
7238,0.39231476
7239,0.978979
7240,0.028856128
7241,0.0042855227
7242,0.014810932
7243,0.011337952
7244,0.7180365
7245,0.044180736
7246,0.12470827
7247,0.0006196778
7248,0.101762906
7249,0.0055228593
7250,0.006109078
7251,0.032487858
7252,0.034760647
7253,0.9797198
7254,0.52510387
7255,0.02575686
7256,0.8332961
7257,0.26605296
7258,0.06496774
7259,0.00014260982
7260,0.009733915
7261,0.0063129514
7262,0.0398445
7263,0.3373209
7264,0.98892576
7265,0.056897152
7266,0.0198136
7267,0.0016379135
7268,1.64999e-05
7269,0.8578042
7270,0.017163072
7271,0.6879449
7272,0.9559697
7273,1.4676087e-07
7274,0.030285984
7275,0.49061337
7276,0.88995093
7277,0.00030290204
7278,0.76711214
7279,0.35662293
7280,0.84175414
7281,0.9210067
7282,0.5275307
7283,0.07129122
7284,0.011414588
7285,0.0009299947
7286,0.15707459
7287,0.761109
7288,0.069466695
7289,0.09939719
7290,0.21461017
7291,0.002056518
7292,0.2543212
7293,0.00012807306
7294,0.09435801
7295,0.013315251
7296,0.101477526
