,Predicted
28287,0.2208433
28288,0.2945176
28289,0.040335964
28290,0.08420847
28291,0.10028749
28292,0.07469307
28293,0.17933103
28294,0.08292563
28295,0.1031401
28296,0.15353167
28297,0.78897166
28298,0.008945253
28299,0.023590896
28300,0.024383051
28301,0.004840433
28302,0.34605366
28303,0.39299724
28304,0.20790544
28305,0.5406049
28306,0.33721372
28307,0.011803068
28308,0.00330755
28309,0.45814958
28310,0.019879187
28311,0.0067670643
28312,0.038067065
28313,0.041107684
28314,0.34780568
28315,0.12084542
28316,0.0027638215
28317,0.002244099
28318,0.045137756
28319,0.0028363934
28320,0.7040035
28321,0.018569028
28322,0.8140016
28323,0.62330765
28324,0.06348743
28325,0.025708819
28326,0.6631173
28327,0.3511224
28328,0.022862267
28329,0.59259593
28330,0.20521666
28331,0.008705626
28332,0.074670486
28333,0.16161706
28334,0.030798564
28335,0.0023244012
28336,0.20575926
28337,0.562581
28338,0.38931012
28339,0.5945098
28340,0.002988619
28341,0.40424177
28342,0.634364
28343,0.8936235
28344,0.9809481
28345,0.0026640897
28346,0.59952515
28347,0.12577735
28348,0.37433332
28349,0.004398644
28350,0.025908466
28351,0.45978624
28352,0.7327001
28353,0.02021403
28354,0.27664217
28355,0.7132466
28356,0.02651055
28357,0.19136852
28358,0.0088287825
28359,0.8977575
28360,0.7947394
28361,0.46838152
28362,0.8529377
28363,0.19641313
28364,0.022318866
28365,0.24972034
28366,0.14117555
28367,0.049672954
28368,0.3011432
28369,0.89753395
28370,0.7421714
28371,0.12921974
28372,0.011425023
28373,0.22568877
28374,0.8905581
28375,0.20637022
28376,0.013306503
28377,0.006396616
28378,0.05965301
28379,0.11955717
28380,0.9563804
28381,0.4742248
28382,0.29230544
28383,0.25523514
28384,0.64556426
28385,0.9352887
28386,0.08464795
28387,0.16496202
28388,0.47776672
28389,0.9796582
28390,0.0054377685
28391,0.024915567
28392,0.78662694
28393,0.0023959049
28394,0.12484617
28395,0.39049563
28396,0.83754385
28397,0.69078785
28398,0.9755118
28399,0.6655898
28400,0.025381243
28401,0.005507731
28402,0.011469163
28403,0.0027234016
28404,0.21751496
28405,0.112094566
28406,0.007401155
28407,0.67250097
28408,0.5147185
28409,0.024829973
28410,0.83262616
28411,0.004808206
28412,0.9477397
28413,0.764762
28414,0.016830929
28415,0.5056899
28416,0.296235
28417,0.0042490843
28418,0.2755269
28419,0.44940913
28420,0.19319035
28421,0.6504348
28422,0.1900784
28423,0.7089484
28424,0.12412319
28425,0.002678059
28426,0.20749493
28427,0.0050471695
28428,0.6268128
28429,0.00443591
28430,0.10828697
28431,0.7183314
28432,0.46950865
28433,0.8587567
28434,0.021512792
28435,0.7419608
28436,0.018345702
28437,0.98056394
28438,0.91419387
28439,0.2899945
28440,0.7538304
28441,0.09673711
28442,0.0068477895
28443,0.09559055
28444,0.20572038
28445,0.5532146
28446,0.18081817
28447,0.22572456
28448,0.25743946
28449,0.5351279
28450,0.31565562
28451,0.0085021155
28452,0.3013184
28453,0.009309513
28454,0.016476471
28455,0.33170804
28456,0.060984947
28457,0.11910317
28458,0.4704073
28459,0.87982893
28460,0.63993824
28461,0.002251189
28462,0.75713706
28463,0.0097546335
28464,0.09263894
28465,0.12637974
28466,0.11180771
28467,0.8657868
28468,0.5005422
28469,0.9368647
28470,0.88359874
28471,0.5983446
28472,0.40015998
28473,0.90019655
28474,0.50304586
28475,0.22459085
28476,0.43154666
28477,0.63720673
28478,0.8605143
28479,0.94250846
28480,0.10844317
28481,0.61510694
28482,0.3160748
28483,0.021474507
28484,0.5723563
28485,0.05225998
28486,0.13135245
28487,0.6010258
28488,0.81051904
28489,0.20179348
28490,0.5017072
28491,0.16707417
28492,0.20847094
28493,0.002972281
28494,0.060415547
28495,0.7711233
28496,0.43622288
28497,0.8159611
28498,0.020666705
28499,0.71667725
28500,0.95154357
28501,0.26578218
28502,0.4659895
28503,0.23523444
28504,0.0022109956
28505,0.90409
28506,0.11156875
28507,0.89340466
28508,0.087463364
28509,0.017369932
28510,0.66922027
28511,0.0051043513
28512,0.0065134615
28513,0.8523332
28514,0.20884003
28515,0.6087117
28516,0.011351376
28517,0.39486456
28518,0.019364325
28519,0.9562476
28520,0.02804259
28521,0.0023804584
28522,0.0054787053
28523,0.92452675
28524,0.018953593
28525,0.010247845
28526,0.97653663
28527,0.42538366
28528,0.73170584
28529,0.063516214
28530,0.4146168
28531,0.02847908
28532,0.54913205
28533,0.14919461
28534,0.012278372
28535,0.008227202
28536,0.44169128
28537,0.026571838
28538,0.97425336
28539,0.0033395793
28540,0.9693593
28541,0.2401419
28542,0.9784056
28543,0.010566468
28544,0.27692652
28545,0.37250984
28546,0.9578979
28547,0.11211708
28548,0.021187952
28549,0.005441087
28550,0.79224044
28551,0.6995943
28552,0.07680448
28553,0.13093126
28554,0.25759262
28555,0.009323532
28556,0.0020157883
28557,0.5194383
28558,0.52549887
28559,0.715899
28560,0.48125103
28561,0.6907851
28562,0.012042834
28563,0.035836864
28564,0.0809508
28565,0.6710832
28566,0.92051077
28567,0.46233675
28568,0.47303584
28569,0.75534075
28570,0.45222458
28571,0.15420207
28572,0.11781578
28573,0.006027626
28574,0.43469322
28575,0.26413792
28576,0.5897507
28577,0.9540388
28578,0.010976112
28579,0.34185392
28580,0.028935244
28581,0.081232734
28582,0.013404475
28583,0.4928502
28584,0.9763557
28585,0.4693416
28586,0.46224836
28587,0.8462395
28588,0.97822714
28589,0.031346336
28590,0.0030101966
28591,0.11826881
28592,0.2072582
28593,0.7733629
28594,0.8362779
28595,0.4875541
28596,0.018441534
28597,0.0048668752
28598,0.02910518
28599,0.010598145
28600,0.021679427
28601,0.07161644
28602,0.27946392
28603,0.9338522
28604,0.0029132077
28605,0.014493177
28606,0.048957665
28607,0.22017744
28608,0.784071
28609,0.5252337
28610,0.12638147
28611,0.5192478
28612,0.024071684
28613,0.080665
28614,0.3938157
28615,0.09069458
28616,0.10999013
28617,0.9106104
28618,0.016502943
28619,0.6117158
28620,0.48235947
28621,0.040091574
28622,0.0038186163
28623,0.13438933
28624,0.5437155
28625,0.3723037
28626,0.20285098
28627,0.35220617
28628,0.1778717
28629,0.09265639
28630,0.09735014
28631,0.8412721
28632,0.43143678
28633,0.39388314
28634,0.3944796
28635,0.008778216
28636,0.97198355
28637,0.0116199
28638,0.40862855
28639,0.8106791
28640,0.7318915
28641,0.013676331
28642,0.0051292926
28643,0.43337736
28644,0.7130486
28645,0.743609
28646,0.29864034
28647,0.5205556
28648,0.62147886
28649,0.97552216
28650,0.23978578
28651,0.003015582
28652,0.97447795
28653,0.8937133
28654,0.0029065642
28655,0.73940265
28656,0.314614
28657,0.7287293
28658,0.1918283
28659,0.19541138
28660,0.024582172
28661,0.004064241
28662,0.28254578
28663,0.91972315
28664,0.74233043
28665,0.04611989
28666,0.42796528
28667,0.52140146
28668,0.19809297
28669,0.07842205
28670,0.021577384
28671,0.0025074435
28672,0.03877867
28673,0.17802185
28674,0.0071009877
28675,0.13908279
28676,0.5295701
28677,0.011201581
28678,0.46477935
28679,0.022070916
28680,0.62678427
28681,0.0053461385
28682,0.016805705
28683,0.037882205
28684,0.9126091
28685,0.07512053
28686,0.004541022
28687,0.013788658
28688,0.12856178
28689,0.106160365
28690,0.18920511
28691,0.38781926
28692,0.0028396207
28693,0.0022146187
28694,0.5296973
28695,0.19712052
28696,0.9258469
28697,0.93006605
28698,0.14636683
28699,0.8336703
28700,0.95343375
28701,0.029142195
28702,0.67246705
28703,0.13158132
28704,0.53860176
28705,0.583069
28706,0.0088218665
28707,0.8869473
28708,0.82982
28709,0.8473231
28710,0.012193874
28711,0.33800238
28712,0.93362933
28713,0.7382541
28714,0.015224371
28715,0.46373606
28716,0.32440308
28717,0.7208382
28718,0.005623298
28719,0.002381221
28720,0.54478365
28721,0.45864007
28722,0.029541982
28723,0.25476477
28724,0.1662861
28725,0.3919465
28726,0.017010303
28727,0.83285856
28728,0.27593896
28729,0.51432127
28730,0.093444884
28731,0.08829606
28732,0.94271535
28733,0.27217108
28734,0.12710102
28735,0.78854495
28736,0.6468279
28737,0.33977953
28738,0.72419983
28739,0.94950235
28740,0.41216436
28741,0.0028674586
28742,0.027589431
28743,0.95288414
28744,0.002717998
28745,0.1655807
28746,0.6502661
28747,0.18994458
28748,0.35360956
28749,0.31315678
28750,0.52957124
28751,0.21772961
28752,0.17591399
28753,0.4572304
28754,0.5906777
28755,0.23194775
28756,0.016991526
28757,0.38632676
28758,0.8888333
28759,0.18450733
28760,0.4542185
28761,0.24415591
28762,0.9424481
28763,0.005073834
28764,0.12309118
28765,0.35229063
28766,0.055496648
28767,0.82302076
28768,0.96226555
28769,0.90529865
28770,0.0974281
28771,0.96251774
28772,0.09090465
28773,0.71122015
28774,0.9315599
28775,0.4816403
28776,0.0068282406
28777,0.7771319
28778,0.15051873
28779,0.013179556
28780,0.3094883
28781,0.009836803
28782,0.2122238
28783,0.8904753
28784,0.23178223
28785,0.33643842
28786,0.6298389
28787,0.3692915
28788,0.93529844
28789,0.17098808
28790,0.75285226
28791,0.035249244
28792,0.6883646
28793,0.20130487
28794,0.4888964
28795,0.3341428
28796,0.0047296965
28797,0.07534708
28798,0.95910674
28799,0.48640445
28800,0.37369913
28801,0.58687806
28802,0.7193211
28803,0.9305822
28804,0.45172396
28805,0.052809
28806,0.46312124
28807,0.048467495
28808,0.1631963
28809,0.0034360057
28810,0.9386139
28811,0.74412036
28812,0.061401356
28813,0.29363978
28814,0.62131584
28815,0.028614989
28816,0.11938669
28817,0.20181866
28818,0.9277915
28819,0.23525889
28820,0.10114478
28821,0.11052228
28822,0.57183576
28823,0.32699788
28824,0.614677
28825,0.475283
28826,0.5628845
28827,0.33709908
28828,0.83265275
28829,0.013572064
28830,0.009869179
28831,0.016344866
28832,0.78366363
28833,0.9278929
28834,0.0026330152
28835,0.1015943
28836,0.030114435
28837,0.5430445
28838,0.005192236
28839,0.44162187
28840,0.0032099234
28841,0.8163694
28842,0.5663087
28843,0.32306904
28844,0.30830607
28845,0.021613507
28846,0.07623818
28847,0.4256824
28848,0.0032018493
28849,0.0063130627
28850,0.012113581
28851,0.002324822
28852,0.5353809
28853,0.7402768
28854,0.09241226
28855,0.0025399686
28856,0.006208255
28857,0.07422795
28858,0.16431092
28859,0.33496398
28860,0.056175984
28861,0.030053105
28862,0.14792
28863,0.14104979
28864,0.9533984
28865,0.3737203
28866,0.87123466
28867,0.17480183
28868,0.5906726
28869,0.9264256
28870,0.9728514
28871,0.44958627
28872,0.45654967
28873,0.06717084
28874,0.6253414
28875,0.08336129
28876,0.033335447
28877,0.2281935
28878,0.03485233
28879,0.5324866
28880,0.898605
28881,0.9473496
28882,0.19461775
28883,0.0034195955
28884,0.3677371
28885,0.0053508286
28886,0.034873284
28887,0.027318824
28888,0.27548587
28889,0.0028744256
28890,0.0041304
28891,0.024714956
28892,0.47523952
28893,0.23533791
28894,0.95773
28895,0.7337786
28896,0.6866162
28897,0.0054773334
28898,0.097006954
28899,0.090084635
28900,0.062079135
28901,0.2537406
28902,0.004715842
28903,0.12900715
28904,0.4984576
28905,0.43826413
28906,0.5806083
28907,0.011590392
28908,0.027748762
28909,0.35590774
28910,0.6205251
28911,0.8235373
28912,0.29037184
28913,0.0059786798
28914,0.337394
28915,0.26400226
28916,0.79286337
28917,0.007587429
28918,0.016772397
28919,0.10194281
28920,0.5213713
28921,0.25305083
28922,0.05342994
28923,0.0043036975
28924,0.027769575
28925,0.9366122
28926,0.002386946
28927,0.9623665
28928,0.03045924
28929,0.120054275
28930,0.5551528
28931,0.032878563
28932,0.0036194774
28933,0.43259728
28934,0.21258973
28935,0.0051615555
28936,0.50312823
28937,0.0025748336
28938,0.019355683
28939,0.5413693
28940,0.0067188987
28941,0.7725294
28942,0.0077930074
28943,0.5346283
28944,0.33793324
28945,0.10397028
28946,0.195034
28947,0.124149695
28948,0.85420924
28949,0.15171754
28950,0.75635767
28951,0.025172513
28952,0.23392944
28953,0.34397212
28954,0.047108512
28955,0.4856995
28956,0.14777419
28957,0.24665949
28958,0.15690805
28959,0.12331777
28960,0.06369539
28961,0.051353894
28962,0.0036350496
28963,0.079806075
28964,0.8952234
28965,0.21617836
28966,0.2552308
28967,0.19591026
28968,0.003293748
28969,0.8969839
28970,0.14876297
28971,0.00911522
28972,0.79230094
28973,0.9526252
28974,0.52730095
28975,0.14686705
28976,0.7909205
28977,0.052557994
28978,0.102184966
28979,0.01989972
28980,0.04777966
28981,0.10977356
28982,0.06946309
28983,0.31426403
28984,0.3478664
28985,0.40578318
28986,0.51529837
28987,0.3707318
28988,0.7627275
28989,0.49938136
28990,0.011694989
28991,0.0029947031
28992,0.35025167
28993,0.10474746
28994,0.14357051
28995,0.22664519
28996,0.8985082
28997,0.18426374
28998,0.72993773
28999,0.0056123706
29000,0.20485103
29001,0.94440854
29002,0.005611792
29003,0.076697655
29004,0.7855626
29005,0.40002584
29006,0.016299052
29007,0.37398803
29008,0.033134166
29009,0.9748286
29010,0.8471068
29011,0.0171859
29012,0.23797661
29013,0.114909336
29014,0.021549959
29015,0.12013514
29016,0.06915507
29017,0.59534913
29018,0.0045042667
29019,0.70923597
29020,0.71266395
29021,0.9650304
29022,0.24055637
29023,0.3109208
29024,0.009464483
29025,0.33014295
29026,0.03428029
29027,0.004840143
29028,0.27741086
29029,0.34833565
29030,0.13214701
29031,0.9168841
29032,0.77986866
29033,0.0295747
29034,0.06200749
29035,0.061463445
29036,0.105960086
29037,0.035856362
29038,0.029912492
29039,0.43052393
29040,0.040508494
29041,0.020131912
29042,0.33395225
29043,0.0023992572
29044,0.00452251
29045,0.5166622
29046,0.5083317
29047,0.10179676
29048,0.094582155
29049,0.061545692
29050,0.003185299
29051,0.34614417
29052,0.36325124
29053,0.970586
29054,0.029335659
29055,0.004865288
29056,0.02371494
29057,0.85958564
29058,0.4820066
29059,0.026717948
29060,0.16764562
29061,0.004161679
29062,0.0031914783
29063,0.036288522
29064,0.9330668
29065,0.6427926
29066,0.005201834
29067,0.3380322
29068,0.55993223
29069,0.09519312
29070,0.4759627
29071,0.263984
29072,0.37252578
29073,0.8139972
29074,0.26433563
29075,0.025782894
29076,0.5620388
29077,0.0041889427
29078,0.8472813
29079,0.5148513
29080,0.36261487
29081,0.3074873
29082,0.94049126
29083,0.24487594
29084,0.55135363
29085,0.0024783313
29086,0.0060499306
29087,0.025583586
29088,0.12624598
29089,0.05003963
29090,0.15643778
29091,0.31499338
29092,0.91277933
29093,0.041009605
29094,0.22097328
29095,0.12945145
29096,0.9773116
29097,0.009204338
29098,0.0074711037
29099,0.0692407
29100,0.85552955
29101,0.19154993
29102,0.20052795
29103,0.01211612
29104,0.10090351
29105,0.037167296
29106,0.62386215
29107,0.29734972
29108,0.012636453
29109,0.87809175
29110,0.75930923
29111,0.21616544
29112,0.30211195
29113,0.21940382
29114,0.18355444
29115,0.0042039347
29116,0.2869693
29117,0.8466712
29118,0.94751894
29119,0.011423873
29120,0.6177388
29121,0.97412986
29122,0.09686333
29123,0.5336412
29124,0.049715597
29125,0.8872987
29126,0.047016196
29127,0.85931677
29128,0.17650124
29129,0.82252634
29130,0.3844287
29131,0.84871405
29132,0.9171011
29133,0.021728987
29134,0.005296129
29135,0.3164664
29136,0.47771135
29137,0.18643157
29138,0.20438053
29139,0.08771464
29140,0.096004084
29141,0.042899385
29142,0.22257264
29143,0.5557972
29144,0.74788517
29145,0.84134334
29146,0.009493442
29147,0.2654826
29148,0.013683283
29149,0.5439807
29150,0.028232066
29151,0.26376826
29152,0.5907794
29153,0.2760235
29154,0.8953639
29155,0.02713524
29156,0.120014094
29157,0.29220006
29158,0.22773387
29159,0.13395739
29160,0.26136363
29161,0.095424496
29162,0.5361828
29163,0.044511348
29164,0.9753585
29165,0.9757839
29166,0.8033023
29167,0.44738257
29168,0.12075206
29169,0.80159444
29170,0.052470665
29171,0.0022167764
29172,0.025875255
29173,0.0035776054
29174,0.039487403
29175,0.023898304
29176,0.43543163
29177,0.015050638
29178,0.0032486583
29179,0.6776224
29180,0.58025706
29181,0.6851899
29182,0.0908617
29183,0.33917332
29184,0.0076776906
29185,0.30183804
29186,0.009079224
29187,0.020115795
29188,0.0031480438
29189,0.5639947
29190,0.72478676
29191,0.17594922
29192,0.007057601
29193,0.7012283
29194,0.73934054
29195,0.6131627
29196,0.03910951
29197,0.12347253
29198,0.01653939
29199,0.104126774
29200,0.0032371436
29201,0.92343056
29202,0.48554614
29203,0.017698705
29204,0.46400398
29205,0.6375624
29206,0.6290133
29207,0.9124405
29208,0.045558233
29209,0.7171772
29210,0.003916817
29211,0.032810412
29212,0.051281728
29213,0.44157806
29214,0.28910252
29215,0.7260663
29216,0.83906674
29217,0.20514221
29218,0.04494979
29219,0.10139321
29220,0.5403507
29221,0.40760195
29222,0.045265377
29223,0.8010324
29224,0.029986965
29225,0.1042054
29226,0.5773133
29227,0.95566547
29228,0.7454523
29229,0.1906196
29230,0.40990376
29231,0.34980628
29232,0.034213264
29233,0.91687775
29234,0.15510699
29235,0.23236856
29236,0.44805503
29237,0.09665312
29238,0.6178935
29239,0.9170856
29240,0.9396161
29241,0.24341807
29242,0.73963785
29243,0.5010724
29244,0.011777707
29245,0.060265403
29246,0.020661565
29247,0.0070752767
29248,0.7838504
29249,0.29426238
29250,0.01189391
29251,0.1567904
29252,0.0174129
29253,0.017764209
29254,0.008503075
29255,0.4153766
29256,0.7324761
29257,0.21937445
29258,0.6291611
29259,0.8754038
29260,0.027677882
29261,0.7573665
29262,0.3520152
29263,0.55900687
29264,0.003116821
29265,0.19360754
29266,0.06359244
29267,0.4900653
29268,0.7716128
29269,0.61740613
29270,0.954665
29271,0.47824302
29272,0.3521512
29273,0.22540313
29274,0.62952495
29275,0.70725805
29276,0.120148286
29277,0.007793306
29278,0.6384247
29279,0.9065102
29280,0.9754954
29281,0.081080556
29282,0.48651046
29283,0.59966356
29284,0.0023813725
29285,0.00970996
29286,0.74856293
29287,0.022973783
29288,0.49240512
29289,0.9694385
29290,0.082162626
29291,0.045975626
29292,0.340722
29293,0.024941886
29294,0.0026485268
29295,0.024191538
29296,0.4490827
29297,0.5002801
29298,0.007129534
29299,0.027571416
29300,0.22211032
29301,0.0767449
29302,0.050659407
29303,0.25800246
29304,0.07042187
29305,0.67969877
29306,0.0049529704
29307,0.005060434
29308,0.037070315
29309,0.18779261
29310,0.0026815627
29311,0.53030246
29312,0.5238905
29313,0.7096165
29314,0.9277217
29315,0.040018827
29316,0.9656643
29317,0.92302054
29318,0.0043092137
29319,0.91803265
29320,0.03265206
29321,0.8920179
29322,0.0066878013
29323,0.6594325
29324,0.812845
29325,0.45846632
29326,0.887419
29327,0.70546573
29328,0.7559498
29329,0.26536384
29330,0.0024589598
29331,0.045097325
29332,0.08826273
29333,0.42675263
29334,0.80466014
29335,0.029292934
29336,0.2171295
29337,0.97826844
29338,0.33733034
29339,0.38906646
29340,0.003063465
29341,0.2182305
29342,0.9081315
29343,0.0024243018
29344,0.33720887
29345,0.0038683387
29346,0.9520165
29347,0.4860051
29348,0.007127784
29349,0.78147376
29350,0.6700307
29351,0.10589162
29352,0.5423794
29353,0.6207675
29354,0.05127853
29355,0.108877026
29356,0.0024793178
29357,0.062527
29358,0.058376405
29359,0.2552071
29360,0.35183996
29361,0.5255285
29362,0.57656205
29363,0.06569633
29364,0.98285186
29365,0.77635586
29366,0.006859908
29367,0.5289365
29368,0.35595095
29369,0.96993744
29370,0.90740687
29371,0.19718061
29372,0.4617658
29373,0.61336064
29374,0.03927122
29375,0.07532757
29376,0.12408547
29377,0.67741185
29378,0.07568694
29379,0.052214727
29380,0.35376582
29381,0.7098859
29382,0.32268718
29383,0.41523293
29384,0.11954488
29385,0.20102723
29386,0.9580635
29387,0.008582754
29388,0.20127776
29389,0.26554042
29390,0.64259744
29391,0.023551391
29392,0.14237858
29393,0.057088964
29394,0.58124673
29395,0.02189935
29396,0.21284042
29397,0.22114418
29398,0.0024908113
29399,0.9371301
29400,0.004300055
29401,0.81371415
29402,0.12907486
29403,0.026219156
29404,0.0023737582
29405,0.8456219
29406,0.9776111
29407,0.61148983
29408,0.008699984
29409,0.9611055
29410,0.88684607
29411,0.61211115
29412,0.9218246
29413,0.005777321
29414,0.6134424
29415,0.2791968
29416,0.015470102
29417,0.070454665
29418,0.97202903
29419,0.9618601
29420,0.06857715
29421,0.23096228
29422,0.01790271
29423,0.11687689
29424,0.38502473
29425,0.06681188
29426,0.33259016
29427,0.029415334
29428,0.024144229
29429,0.82846385
29430,0.9252629
29431,0.11702615
29432,0.6917308
29433,0.037945706
29434,0.3795659
29435,0.20113656
29436,0.020577107
29437,0.009085392
29438,0.89628273
29439,0.003058098
29440,0.02788252
29441,0.827338
29442,0.010860537
29443,0.6413855
29444,0.11097046
29445,0.4502172
29446,0.031723823
29447,0.9234261
29448,0.43816856
29449,0.03397521
29450,0.63515085
29451,0.7322671
29452,0.05279831
29453,0.013314241
29454,0.71116155
29455,0.87432814
29456,0.60249835
29457,0.023282327
29458,0.30671546
29459,0.9559133
29460,0.3982197
29461,0.07366399
29462,0.042706642
29463,0.047530904
29464,0.0327455
29465,0.5936357
29466,0.17768916
29467,0.006646
29468,0.003235766
29469,0.9159184
29470,0.009932445
29471,0.2086206
29472,0.0030410371
29473,0.237864
29474,0.7575001
29475,0.027670797
29476,0.4573159
29477,0.45839256
29478,0.42445576
29479,0.22701317
29480,0.009341209
29481,0.5107389
29482,0.9688571
29483,0.27054563
29484,0.048950072
29485,0.42784947
29486,0.0074253296
29487,0.7794183
29488,0.2949043
29489,0.055182643
29490,0.009058773
29491,0.18646027
29492,0.7795274
29493,0.31007937
29494,0.0054583875
29495,0.35227096
29496,0.8859359
29497,0.9283502
29498,0.19755885
29499,0.01885344
29500,0.23167579
29501,0.18049203
29502,0.6078376
29503,0.46656245
29504,0.35049993
29505,0.010375904
29506,0.120530926
29507,0.2344965
29508,0.16241373
29509,0.0027147417
29510,0.0039935512
29511,0.6167744
29512,0.07062088
29513,0.062362228
29514,0.5262676
29515,0.70299435
29516,0.0024494873
29517,0.74915016
29518,0.034931943
29519,0.0026318566
29520,0.0027017826
29521,0.034550495
29522,0.2780323
29523,0.17168629
29524,0.32504284
29525,0.56919503
29526,0.7435421
29527,0.9087204
29528,0.3645257
29529,0.23149596
29530,0.97623205
29531,0.0025016044
29532,0.3882714
29533,0.6893067
29534,0.08827391
29535,0.009101353
29536,0.104667544
29537,0.94004065
29538,0.7356206
29539,0.33192724
29540,0.864994
29541,0.0050686765
29542,0.64177835
29543,0.0046104826
29544,0.86103904
29545,0.7988403
29546,0.008434069
29547,0.0053200233
29548,0.024299132
29549,0.7896462
29550,0.0028940428
29551,0.024383068
29552,0.005723296
29553,0.6557744
29554,0.0022865206
29555,0.97630733
29556,0.9584731
29557,0.49607992
29558,0.17582871
29559,0.7556068
29560,0.0031349976
29561,0.18317369
29562,0.023459077
29563,0.008959067
29564,0.20189647
29565,0.8403372
29566,0.231004
29567,0.3520016
29568,0.21639764
29569,0.54324305
29570,0.028176425
29571,0.2703631
29572,0.0065012933
29573,0.012030966
29574,0.7864927
29575,0.82378477
29576,0.53756547
29577,0.61518216
29578,0.15340206
29579,0.15047663
29580,0.6760758
29581,0.8817546
29582,0.13265346
29583,0.16203062
29584,0.4777501
29585,0.008042856
29586,0.5036772
29587,0.02632775
29588,0.07727194
29589,0.0913338
29590,0.0094054425
29591,0.92471176
29592,0.059561633
29593,0.09435478
29594,0.0025943255
29595,0.38010588
29596,0.102950096
29597,0.0043798406
29598,0.7155804
29599,0.0023327826
29600,0.4358654
29601,0.69117177
29602,0.0077724084
29603,0.53951335
29604,0.005089473
29605,0.32966378
29606,0.084468104
29607,0.0044378755
29608,0.44883665
29609,0.006139855
29610,0.90252477
29611,0.045015264
29612,0.06072526
29613,0.003066261
29614,0.9561854
29615,0.30714428
29616,0.053808086
29617,0.0030129238
29618,0.28905544
29619,0.36582428
29620,0.8741366
29621,0.27458158
29622,0.31133518
29623,0.004054235
29624,0.048249636
29625,0.49875823
29626,0.005998352
29627,0.83444625
29628,0.37023902
29629,0.31477228
29630,0.84302956
29631,0.6305159
29632,0.8763846
29633,0.03593919
29634,0.4654313
29635,0.22020715
29636,0.511213
29637,0.15162633
29638,0.18604141
29639,0.14830858
29640,0.2894603
29641,0.030886423
29642,0.045181766
29643,0.7193567
29644,0.035046123
29645,0.003998315
29646,0.05652193
29647,0.09441697
29648,0.006688907
29649,0.25589773
29650,0.33236116
29651,0.95591617
29652,0.012662066
29653,0.7819723
29654,0.97153443
29655,0.39107662
29656,0.0026541816
29657,0.38474092
29658,0.0073552234
29659,0.07865929
29660,0.42713493
29661,0.5906934
29662,0.67159253
29663,0.043044243
29664,0.6106161
29665,0.030720582
29666,0.8127162
29667,0.9711086
29668,0.25652027
29669,0.02048116
29670,0.053793363
29671,0.927114
29672,0.00218846
29673,0.005662366
29674,0.1318026
29675,0.021583624
29676,0.8597596
29677,0.60209733
29678,0.80503416
29679,0.02784524
29680,0.8472577
29681,0.79820347
29682,0.9076458
29683,0.32745713
29684,0.2596741
29685,0.6067501
29686,0.1855913
29687,0.21511778
29688,0.039433543
29689,0.27016404
29690,0.106424116
29691,0.6056865
29692,0.004135516
29693,0.009683935
29694,0.05728701
29695,0.33505252
29696,0.9454786
29697,0.10813445
29698,0.9404648
29699,0.13652728
29700,0.5327751
29701,0.8563549
29702,0.0253472
29703,0.022055209
29704,0.8474975
29705,0.120741315
29706,0.682891
29707,0.022375003
29708,0.01612796
29709,0.020510009
29710,0.07283566
29711,0.847786
29712,0.039756216
29713,0.62184465
29714,0.88753164
29715,0.04966321
29716,0.0023429727
29717,0.36534953
29718,0.005506563
29719,0.88114655
29720,0.04758725
29721,0.124431714
29722,0.03550121
29723,0.027078966
29724,0.24781388
29725,0.50285643
29726,0.91517264
29727,0.32151294
29728,0.12012922
29729,0.73706377
29730,0.9270016
29731,0.01234336
29732,0.4548896
29733,0.9416954
29734,0.004365289
29735,0.8944862
29736,0.011258901
29737,0.05932065
29738,0.0061985804
29739,0.30723378
29740,0.0028525689
29741,0.7271635
29742,0.49788663
29743,0.030359125
29744,0.111831754
29745,0.07959696
29746,0.0027107017
29747,0.9319104
29748,0.343759
29749,0.003356406
29750,0.60596204
29751,0.025810042
29752,0.4546566
29753,0.004249474
29754,0.05944391
29755,0.051865213
29756,0.0422793
29757,0.08795197
29758,0.3355791
29759,0.61309797
29760,0.0066465107
29761,0.7641434
29762,0.12177807
29763,0.9310005
29764,0.020380879
29765,0.6726532
29766,0.039243203
29767,0.0021627047
29768,0.9009992
29769,0.020386681
29770,0.38091934
29771,0.66376483
29772,0.096405074
29773,0.47633082
29774,0.966005
29775,0.09031082
29776,0.66812664
29777,0.0023469771
29778,0.13355634
29779,0.105035126
29780,0.5841235
29781,0.80802536
29782,0.29825968
29783,0.027615365
29784,0.6485128
29785,0.53635526
29786,0.42576203
29787,0.013917148
29788,0.030730512
29789,0.018237906
29790,0.66529644
29791,0.9164906
29792,0.1988073
29793,0.9252099
29794,0.8289322
29795,0.73292327
29796,0.044254668
29797,0.9333029
29798,0.35873246
29799,0.8736178
29800,0.068651766
29801,0.1335659
29802,0.7838399
29803,0.004604915
29804,0.9522579
29805,0.011873389
29806,0.0068942294
29807,0.009647566
29808,0.020775886
29809,0.6275237
29810,0.004047175
29811,0.37664175
29812,0.1814295
29813,0.5777206
29814,0.52647114
29815,0.667039
29816,0.00722719
29817,0.01568978
29818,0.538622
29819,0.011968893
29820,0.07524157
29821,0.43139964
29822,0.34050068
29823,0.54204667
29824,0.0644507
29825,0.13267238
29826,0.20173252
29827,0.0071657323
29828,0.8649623
29829,0.003157424
29830,0.0063030794
29831,0.004535998
29832,0.0059020612
